actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
alojamiento extrahotelero,Las Rosas,AV,Avenida,Juan Carlos I,29,38650.0,38006,Arona,Los Cristianos Ed Las Rosas,,,0.0,0.0,-16.71162899,28.04959198,2016-05-09T12:45:15.374000,2018-02-06T14:09:40.782000
alojamiento extrahotelero,Las Rosas,CL,Calle,Las Rosas,2,38683.0,38040,Santiago del Teide,Puerto de Santiago,www.wimpen.com,,,,-16.840686,28.24094499,2016-05-09T12:45:15.374000,2016-04-27T12:10:05.437000
alojamiento extrahotelero,Las Rosas CR,CL,Calle,La Tanquera,7,38415.0,38031,Los Realejos,,www.latanqueraylasrosas.com,,608012955.0,,-16.56938999,28.359459,2016-05-09T12:45:15.374000,2016-04-27T07:47:54.279000
alojamiento extrahotelero,Las Suites Beverly Hills Club,CL,Calle,Rodeo,9,38650.0,38006,Arona,Los Cristianos Beverly Hills Club Ed Las Suites,www.beverllyhillsclub.co.uk,beverlyhillsclub@xlresorts.com,922792611.0,0.0,-16.70474899,28.05209199,2016-05-09T12:45:15,2017-11-17T13:14:31.015000
vivienda vacacional,Las Taganinas VV,CL,Calle,Tinguaro,4,38007.0,38038,Santa Cruz de Tenerife,Cruz del Señor Pl 2 Vd B,,brefelipe@gmail.com,636681592.0,,-16.27100611,28.4652652,2016-05-09T12:45:15,2015-11-25T14:55:46
vivienda vacacional,Las Terrazas 2 VV,CL,Calle,D¡namarca,14,38190.0,38032,El Rosario,Tabaiba Vd 2,,,619217335.0,,-16.32941342,28.40340351,,2018-07-11T10:22:50
vivienda vacacional,Las Terrazas de Sotavento L VV,CL,Calle,Balboa,2,38618.0,38017,Granadilla de Abona,La Tejita Rs Sotavento Bq 2 Esc 2 Pl 2 Vd L,,info@sunkeyrents.com,639150119.0,,-16.56426068,28.03425556,2019-02-18T10:24:14.503000,2019-02-18T10:24:14.503000
vivienda vacacional,Las Terrazas de Sotavento VV,CL,Calle,Balboa,2,38618.0,38017,Granadilla de Abona,La Tejita Rs Sotavento Bq 2 Esc 2 Pl 2 Vd A,,info@sunkeyrents.com,639150119.0,,-16.56421457,28.03433404,2019-02-18T10:24:14.503000,2019-02-18T10:24:14.503000
vivienda vacacional,Las Vistas VV,PS,Paseo,Las Vistas,2,38650.0,38006,Arona,Los Cristianos Playa de Las Vistas,,,609710575.0,,-16.72124065,28.05087571,2016-07-05T10:42:18,2018-02-08T12:36:45.855000
vivienda vacacional,Las Vistas VV,PS,Paseo,Las Vistas,2,38650.0,38006,Arona,Los Cristianos Playa de Las Vistas,,,609710575.0,,-16.72126069,28.0508993,2016-07-05T13:24:37.724000,2018-02-08T12:36:45.855000
vivienda vacacional,Las Vistas VV,PS,Paseo,Las Vistas,2,38650.0,38006,Arona,Los Cristianos Playa de Las Vistas,,,609710575.0,,-16.72118719,28.05084033,2016-07-05T13:24:37,2018-02-08T12:36:45.855000
vivienda vacacional,Las Vistas VV,PS,Paseo,Las Vistas,2,38650.0,38006,Arona,Los Cristianos Playa de Las Vistas,,,609710575.0,,-16.72121726,28.05085212,2016-07-05T13:24:37.724000,2018-02-08T12:36:45.855000
agencia de viajes,Last Minute Express LMX Viajes,CL,Calle,Drago,1,38679.0,38001,Adeje,Lagos de Miraverde CC HLS Lc 13,lmx.es,info@lmx-viajes.com,922971727.0,,-16.72916231,28.0944576,,
informador turistico,Lastminute Excursions IT,AV,Avenida,España,1,38660.0,38001,Adeje,San Eugenio Ap Los Geranios,,,,,-16.73280626,28.07835115,2017-03-29T09:46:46,2017-08-21T14:03:28.012000
informador turistico,Lauco Excursiones IT,CL,Calle,Hermano Pedro,20,38670.0,38001,Adeje,La Postura,,,,,-16.72717373,28.12242801,2016-11-02T12:06:38.121000,2017-05-18T13:02:57.141000
informador turistico,Laura Delgado IT,AV,Avenida,Familia Bethencourt y Molina,26,38400.0,38028,Puerto de la Cruz,Ed Guajara,,,,,-16.54366287,28.41706681,2017-03-23T08:54:31.207000,2017-03-23T08:54:31.207000
informador turistico,Laura Torrado IT,AV,Avenida,Las Americas,8,38650.0,38006,Arona,Py Americas CC Compostela Beach Lc 0249F,,,,,-16.72787905,28.05393696,2017-04-06T12:55:35.476000,2017-04-06T12:55:35.476000
informador turistico,Laura Torrado IT,AV,Avenida,Rafael Puig Lluvina,4,38660.0,38001,Adeje,Py Americas Ed Palm Beach Club,,,,,-16.73206428,28.06839193,2017-08-25T08:05:10.457000,2017-08-25T12:47:26.631000
vivienda vacacional,Laura VV,CL,Calle,Mencey Adjona,3,38509.0,38011,Candelaria,Rs Rambla Bq 2 V 524,,,620950359.0,,-16.36489758,28.36670077,2017-04-03T12:37:15.082000,2018-06-25T13:29:22.276000
vivienda vacacional,Laura VV,CL,Calle,Aceviño,8,38400.0,38028,Puerto de la Cruz,Ur La Paz Esc 1 Pl 2 Vd 49,,,619337655.0,,-16.53553797,28.41518059,,
informador turistico,Laurel Adventure IT,AV,Avenida,Marques Villanueva del Prado,6,38400.0,38028,Puerto de la Cruz,Ed Vallesol Pt 1,,,,,-16.54196682,28.41321964,2017-03-27T11:59:45,2017-11-17T13:54:41.281000
vivienda vacacional,Laurel VV,AV,Avenida,Melchor Luz,9,38400.0,38028,Puerto de la Cruz,San Felipe Ed Laurel Pl 4 Vd 4B,,rmacia@herbomar.com,679798194.0,,-16.55371643,28.41244778,2016-05-09T12:45:15,2018-06-12T13:59:31
informador turistico,Lauri T Temiseva IT,AV,Avenida,Moscu,9,38660.0,38001,Adeje,Fañabe CC Nogal Beach Lc 01,,,,,-16.73474738,28.0918524,2017-03-29T10:14:49.005000,2017-03-29T10:14:49.005000
informador turistico,Lauroka 2012 IT,CL,Calle,La Hondura,10,38683.0,38040,Santiago del Teide,Puerto de Santiago,,,,,-16.8444373,28.23816961,2016-10-28T07:54:48.244000,2016-10-28T07:54:48.244000
vivienda vacacional,Lavaggi VV,AV,Avenida,Familia Bethencourt y Molina,8,38400.0,38028,Puerto de la Cruz,Ed Lavaggi Pl 3 Vd 20,,cotufas19@hotmail.com,676940647.0,,-16.54658084,28.41547529,2019-04-03T09:32:37.283000,2019-04-03T09:32:37.283000
vivienda vacacional,Lavanda VV,CL,Calle,Montevideo,4,38650.0,38006,Arona,Py Americas Ur Villas Playa Vd 04,,bcpuertocolon@outlook.com,673572676.0,,-16.73230697,28.06299534,2017-08-17T11:06:03,2017-08-17T11:06:03
vivienda vacacional,Lavanda VV,CL,Calle,Montevideo,4,38650.0,38006,Arona,Py Americas Ur Villas Playa Vd 02,,bcpuertocolon@outlook.com,673572676.0,,-16.73239959,28.06294714,2017-08-17T11:06:03,2017-08-17T11:06:03
vivienda vacacional,Lavanda VV,CL,Calle,Montevideo,4,38650.0,38006,Arona,Py Americas Ur Villas Playa Vd 03,,bcpuertocolon@outlook.com,673572676.0,,-16.73238296,28.06300582,2017-08-17T11:06:03,2017-08-17T11:06:03
vivienda vacacional,Lavanda VV,PS,Paseo,Areca,1,38631.0,38006,Arona,Las Galletas Las Rosas Ed Lavanda Pl 2 Vd 2-3,,luca.dng@hotmail.com,671205641.0,,-16.65391544,28.02268845,2016-05-09T12:45:15,2016-01-05T10:07:49
vivienda vacacional,Lavanda VV,CL,Calle,Montevideo,4,38650.0,38006,Arona,Py Americas Ur Villas Playa Vd 01,,bcpuertocolon@outlook.com,673572676.0,,-16.73234497,28.06287589,2017-08-17T11:06:03,2017-08-17T11:06:03
vivienda vacacional,Lavanda VV,CL,Calle,Montevideo,4,38650.0,38006,Arona,Py Americas Ur Villas Playa Vd 05,,bcpuertocolon@outlook.com,673572676.0,,-16.73241621,28.06289475,2017-08-17T11:06:03,2019-01-28T10:22:45.799000
vivienda vacacional,Lavanda VV,CL,Calle,Montevideo,4,38650.0,38006,Arona,Py Americas Ur Villas Playa Vd 06,,bcpuertocolon@outlook.com,673572676.0,,-16.73233309,28.06294085,2017-08-17T11:06:03,2019-01-28T10:22:45.799000
vivienda vacacional,Lecce-Yomely VV,AV,Avenida,Arquitecto Gomez Cuesta,4,38650.0,38006,Arona,Py Americas Ed Torres de Yomely Bq M Pl 4 Vd E,,leccep@gmail.com,633050472.0,,-16.72976972,28.06588153,2019-01-29T12:17:36.883000,2019-01-29T12:17:36.883000
informador turistico,Leisure Pearl IT,CL,Calle,La Lava,4,38678.0,38001,Adeje,Callao Salvaje Ed Pearly Grey,,,,,-16.78407586,28.12936638,2017-04-05T14:40:27.557000,2017-08-21T08:44:34.484000
informador turistico,Leisure Time Worldwide IT,AV,Avenida,España,9,38660.0,38001,Adeje,San Eugenio CC La Niña Lc Kiosco,,,,,-16.73381592,28.08158676,2017-04-24T12:42:27.626000,2017-04-24T12:42:27.626000
informador turistico,Leisure Time Worldwide IT,AV,Avenida,España,9,38660.0,38001,Adeje,San Eugenio CC La Niña Lc 13,,,,,-16.73326513,28.0817269,2017-03-29T10:08:43.377000,2017-03-29T10:08:43.377000
alojamiento hotelero,Lela,CL,Calle,Juan XXIII,34,38650.0,38006,Arona,Los Cristianos,,,922791389.0,,-16.71995692,28.05140657,2016-07-28T09:36:35.556000,2016-07-28T09:36:35.556000
vivienda vacacional,LENNA VV,CL,Calle,El Picon,17,38678.0,38001,Adeje,Callao Salvaje,,,672754320.0,,-16.77282036,28.13280537,2019-09-24T12:16:51.216000,2019-09-24T12:16:51.216000
informador turistico,Leon Belhomme IT,CL,Calle,Chasna,5,38630.0,38006,Arona,Costa del Silencio Ed Isis Pl 5 V2,,,,,-16.64067445,28.01270922,2017-04-07T13:20:59.511000,2017-04-07T13:20:59.511000
informador turistico,Leonie L Smith IT,AV,Avenida,El Jable,45,38678.0,38001,Adeje,Callao Salvaje CC Aguaviva Lc 45A,,,,,-16.78207987,28.12914214,2016-11-02T12:03:58,2017-05-17T12:45:06.357000
agencia de viajes,LG Canarias Tours,Av,Avenida,Hopolito Sinforiano,24,38440.0,38018,La Guancha,La Guancha,lgcanariastours.group-team.com,info@lglugogaliciacanariastours.com,822777458.0,,-16.65209352,28.37461849,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
informador turistico,Liashkov Vladimir IT,CL,Calle,La Ballena,7,38618.0,38017,Granadilla de Abona,Los Abrigos,,,922749612.0,,-16.59341382,28.03020167,2017-03-27T11:42:58.032000,2017-03-27T11:42:58.032000
informador turistico,Libreria Hotel Park Europe - Andrea Frencken IT,AV,Avenida,Rafael Puig Lluvina,23,38650.0,38006,Arona,Py Americas Ht Park Club Europe,,,,,-16.73385265,28.05665715,2017-04-06T12:28:53.779000,2017-04-06T12:28:53.779000
informador turistico,Linares Tour IT,CL,Calle,Manuel Machado,3,38678.0,38001,Adeje,Armeñime,www.linarestour.com,,922723030.0,,-16.75698413,28.12843764,2017-03-29T10:25:36,2017-03-29T10:26:23.478000
vivienda vacacional,Lirios del Valle VV,CM,Camino,Atravesado,17,38413.0,38031,Los Realejos,,www.liriosdelvalle.com/,,922841895.0,,-16.565587,28.365573,2016-05-09T12:45:15.374000,2019-03-14T11:58:37.362000
informador turistico,Lisute IT,CL,Calle,Maria del Carmen Garcia,40,38631.0,38006,Arona,Las Galletas,,,,,-16.65793201,28.00811204,2017-08-09T13:13:52.937000,2017-08-09T13:13:52.937000
vivienda vacacional,Little Paradise VV,LG,"Lugar, zona",Playa Las Gaviotas,1,38129.0,38038,Santa Cruz de Tenerife,Py Las Gaviotas Ed Playa Chica Pl 6 Vd 606,,,669294466.0,,-16.17294436,28.51570798,2017-09-22T12:53:52,2018-02-08T12:17:45
alojamiento extrahotelero,Lo de Carta CR,CR,Carretera,General TF 523 Arafo La Cumbre,0,38550.0,38004,Arafo,km 5,www.lodecarta.com,,922275002.0,,-16.429279,28.35401299,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
informador turistico,Locutorio Coral Mar IT,CL,Calle,Olimpia,1,38630.0,38006,Arona,Costa del Silencio CC Coral Mar Lc 27,,,,,-16.64107927,28.01208808,2017-04-07T13:24:43.637000,2017-07-21T10:58:09.136000
vivienda vacacional,Loft Atico Romantico VV,CL,Calle,Italia,6,38660.0,38001,Adeje,San Eugenio Alto Rs Islands Village Height Vd 168 A,,,617234953.0,,-16.72535502,28.07945972,2017-03-29T14:23:33,2017-03-29T14:23:33
vivienda vacacional,Loft Medano VV,CL,Calle,La Graciosa,2,38612.0,38017,Granadilla de Abona,El Medano Rs Marineda Bq A Vd 002A,,,620388388.0,,-16.53474715,28.04480113,2016-05-09T12:45:15,2018-02-08T12:36:45
vivienda vacacional,Loft Rural Tegueste VV,CL,Calle,Jose El Rubiante,1,38280.0,38046,Tegueste,Vd 01D,,,664710376.0,,-16.33669976,28.52172772,2017-02-08T10:33:53.835000,2018-02-08T12:36:45.855000
vivienda vacacional,Lola VV,CR,Carretera,General TF 12 San Andres Taganana,67,38120.0,38038,Santa Cruz de Tenerife,San Andres,,,922549016.0,,-16.19252301,28.50775118,2017-09-22T12:55:45,2018-02-08T12:36:45
vivienda vacacional,Lola VV,CR,Carretera,General TF 12 San Andres Taganana,67,38120.0,38038,Santa Cruz de Tenerife,San Andres,,heschnei@telefonica.net,922549016.0,,-16.1924583,28.50774559,2017-09-22T12:55:45,2018-02-08T12:36:45
vivienda vacacional,Loli Prada VV,AV,Avenida,Gran Poder,9,38250.0,38023,La Laguna,Bajamar Vd B4,,,699635740.0,,-16.34569346,28.55359343,2019-02-20T12:49:34.281000,2019-02-20T12:49:34.281000
alojamiento hotelero,Loly,CL,Calle,La Sala,4,38400.0,38028,Puerto de la Cruz,,,,922383693.0,,-16.55106296,28.4137893,2016-07-28T09:39:51.848000,2016-07-28T09:39:51.848000
vivienda vacacional,Lomo Blanco VV,CL,Calle,Tinguaro,58,38430.0,38022,Icod de los Vinos,Lomo Blanco,,admontenerifenorth@gmail.com,689814881.0,,-16.70840147,28.37016362,2016-05-09T12:45:15,2018-09-24T08:58:40.164000
informador turistico,Lonten Tour IT,CL,Calle,Jose Gonzalez Gonzalez,7,38683.0,38040,Santiago del Teide,Puerto de Santiago,,,,,-16.84084618,28.23499818,2016-10-27T14:27:26.883000,2016-10-27T14:27:26.883000
informador turistico,Lonten Tour IT,CL,Calle,Aceviño,21,38400.0,38028,Puerto de la Cruz,Ur La Paz Ht Interpalace,,,,,-16.53511785,28.41558271,2016-11-25T13:01:01.202000,2016-11-25T13:01:01.202000
informador turistico,Lonten Tour IT,CL,Calle,Aceviño,10,38400.0,38028,Puerto de la Cruz,Ur La Paz Ht Canarife,,,,,-16.5349073,28.41531563,2016-11-25T13:00:01.593000,2017-07-31T12:01:25.696000
informador turistico,Lonten Tour IT,CL,Calle,Puerto Viejo,30,38400.0,38028,Puerto de la Cruz,Ht Luabay,,,,,-16.55329861,28.41614276,2017-03-23T09:14:58.403000,2017-07-21T10:47:29.929000
informador turistico,Lonten Tour IT,CL,Calle,Los Robles,2,38400.0,38028,Puerto de la Cruz,Ur La Paz Ed Masaru,,,,,-16.53773487,28.41490592,2017-03-23T09:13:16.402000,2017-03-23T09:13:16.402000
informador turistico,Lonten Tour IT,CL,Calle,Aceviño,8,38400.0,38028,Puerto de la Cruz,Ur La Paz Ht Bonanza,,,646954711.0,,-16.53564803,28.41488727,2016-11-25T13:05:18.825000,2017-03-23T12:39:36.275000
informador turistico,Lonten Tour IT,CL,Calle,Guerrero,10,38400.0,38028,Puerto de la Cruz,El Durazno Ht Diverhotel Tenerife,,,,,-16.54008737,28.40578815,2017-09-28T12:49:19.882000,2017-09-28T12:49:19.882000
informador turistico,Lonten Tour IT,AV,Avenida,El Jable,39,38678.0,38001,Adeje,Callao Salvaje Ap Callao Garden,,,,,-16.77894308,28.13050878,2017-08-04T10:29:25.362000,2017-08-04T10:29:25.362000
informador turistico,Lonten Tours,CL,Calle,Valois,5,38400.0,38028,Puerto de la Cruz,,,info@lontentours.com,602548046.0,,-16.54919902,28.41490541,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
vivienda vacacional,Los Abuelos de Calderon A VV,CR,Carretera,General TF 344 La Corona,30,38414.0,38031,Los Realejos,La Cabezada,,sander@sandergh,661570529.0,,-16.61730952,28.37841967,2016-05-09T12:45:15,2017-10-25T12:16:05
vivienda vacacional,Los Abuelos de Calderon B VV,CR,Carretera,General TF 344 La Corona,30,38414.0,38031,Los Realejos,La Cabezada,,sander@sandergh,661570529.0,,-16.61742715,28.37837531,2016-05-09T12:45:15,2017-10-25T12:16:05
vivienda vacacional,Los Agaves VV,CL,Calle,Venezuela,8,38660.0,38001,Adeje,Py Americas Ed Los Agaves Pl 6 Vd 607,,nevr23@gmail.com,615942130.0,,-16.72884,28.07040732,2016-05-09T12:45:15,2019-02-14T07:55:07.076000
alojamiento extrahotelero,Los Alenes del Mar CR,CM,Camino,Los Alenes,0,38429.0,38034,San Juan de la Rambla,,,,669131707.0,,-16.637802,28.39388299,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
vivienda vacacional,Los Almendros VV,CL,Calle,Era Grande,15,38677.0,38001,Adeje,Taucho Km 6,,,606308314.0,,-16.73293426,28.15451942,2019-04-03T11:02:13.059000,2019-04-03T11:02:13.059000
alojamiento extrahotelero,Los Amigos Hostel,CL,Calle,La Giralda,9,38618.0,38017,Granadilla de Abona,Los Abrigos Ur Las Maretas,,,,,-16.57565926,28.03410697,2018-05-25T12:46:39,2018-05-25T12:46:39
alojamiento extrahotelero,Los Angeles,AV,Avenida,Juan Carlos I,37,38650.0,38006,Arona,Los Cristianos Ed Los Angeles,,,0.0,0.0,-16.708997,28.04727699,2016-05-09T12:45:15.374000,2016-09-08T11:51:24.686000
vivienda vacacional,Los Angeles VV,AV,Avenida,Juan Carlos I,37,38650.0,38006,Arona,Los Cristianos Ed Los Angeles Bl 1 Pl 1 Vd 123,,ancaropm@gmail.com,670824070.0,,-16.70899916,28.04710294,2019-11-28T12:44:37.009000,2019-11-28T12:44:37.009000
alojamiento extrahotelero,Los Atamanes,CL,Calle,Antonio Navarro,1,38660.0,38001,Adeje,Torviscas Bajo Sunset Bay Ed Atamanes,www.qvc.co.uk,sunsetbeachresort@sunterra.com,922714003.0,,-16.73123278,28.08304363,2016-05-09T12:45:15.374000,2016-10-06T10:38:43.659000
vivienda vacacional,Los Balandros C 105 VV,AV,Avenida,El Palmar,25,38632.0,38006,Arona,El Palmar Ed Los Balandros Bq C Pt 1 Vd 005,,,922732173.0,,-16.69714509,28.02335259,2017-03-03T10:17:58,2018-02-08T12:17:45
vivienda vacacional,Los Balandros VV,AV,Avenida,El Palmar,25,38632.0,38006,Arona,El Palmar Ed Los Balandros Bq C Pt 1 V C101,,,625664254.0,,-16.69726939,28.02335666,2017-03-03T10:17:58,2018-02-08T12:17:45
vivienda vacacional,Los Balcones VV,AV,Avenida,Maritima,174,38530.0,38011,Candelaria,Las Caletillas Esc 1 Pl 2 Pta 1B,,marichuhernandez@gmail.com,608006281.0,,-16.36209757,28.37588977,2016-05-09T12:45:15,2018-07-04T13:20:44
vivienda vacacional,Los Balos VV,CL,Calle,La Gaviota,25,38612.0,38017,Granadilla de Abona,El Medano Rs Los Balos Vd 04,,,615853699.0,,-16.5425848,28.04237995,2017-09-26T09:20:05,2018-02-08T12:36:45.855000
vivienda vacacional,Los Balos VV,CL,Calle,La Gaviota,25,38612.0,38017,Granadilla de Abona,El Medano Rs Los Balos Vd 15,,,615853699.0,,-16.54253336,28.04244603,2017-09-26T09:20:05,2018-02-08T12:36:45.855000
vivienda vacacional,Los Balos VV,CL,Calle,La Gaviota,25,38612.0,38017,Granadilla de Abona,El Medano Rs Los Balos Vd 03,,,615853699.0,,-16.54255832,28.04241097,2017-09-26T09:20:05,2018-02-08T12:36:45.855000
vivienda vacacional,Los Balos VV,CL,Calle,La Gaviota,25,38612.0,38017,Granadilla de Abona,El Medano Rs Los Balos Vd 21,,,615853699.0,,-16.54252786,28.04239058,2017-09-26T09:20:05,2018-02-08T12:36:45
vivienda vacacional,Los Balos VV,CL,Calle,La Gaviota,25,38612.0,38017,Granadilla de Abona,El Medano Rs Los Balos Vd 26,,,615853699.0,,-16.54250475,28.04242395,2017-09-26T09:20:05,2018-02-08T12:36:45
vivienda vacacional,Los Blanquitos VV,CL,Calle,El Hierro,2,38612.0,38017,Granadilla de Abona,El Medano Pl 1 Vd 15,,,622221702.0,,-16.53927609,28.04736845,2016-05-09T12:45:15,2019-02-14T07:55:07.076000
alojamiento extrahotelero,Los Brezos,AV,Avenida,Bruselas,7,38660.0,38001,Adeje,Fañabe,www.adonisresort.com,,,,-16.734195,28.08822599,2016-05-09T12:45:15.374000,2015-08-04T12:43:11.198000
vivienda vacacional,Los Brezos VV,CL,Calle,Candelaria Monte,123,38355.0,38043,Tacoronte,Aguagarcia,,rsierra@teidephone.com,922523676.0,,-16.38861799,28.45497321,2016-05-09T12:45:15,2017-02-20T13:27:50
alojamiento extrahotelero,Los Cardones Village,AV,Avenida,Rafael Puig Lluvina,17,38650.0,38006,Arona,Py Americas Ap Los Cardones,www.los-cardones.com,reservas3@sandandsea.es,922715216.0,922788279.0,-16.73180208,28.05967467,2017-08-18T11:12:27.505000,2017-08-18T11:25:27.037000
alojamiento extrahotelero,Los Ciruelos CR,CL,Calle,La Deseada,6,38438.0,38022,Icod de los Vinos,Lomo Acevedo,www.fincalosciruelos.com,,922643631.0,,-16.708183,28.34916499,2016-05-09T12:45:15.374000,2018-01-15T08:01:43.325000
alojamiento extrahotelero,Los Claveles Ts,CL,Calle,Andorra,2,38650.0,38006,Arona,Los Cristianos Asomada de los Ceres,www.winten.com,,922794864.0,,-16.706803,28.05571399,2016-05-09T12:45:15,2018-10-02T11:46:15.518000
vivienda vacacional,Los Claveles VV,CL,Calle,Los Claveles,3,38430.0,38022,Icod de los Vinos,Py San Marcos Ed Los Claveles Pl 2 Vd 834,,,699903967.0,,-16.721612,28.37896833,2019-03-20T13:39:45.194000,2019-03-20T13:39:45.194000
vivienda vacacional,Los Corales VV,AV,Avenida,San Francisco,15,38650.0,38006,Arona,Los Cristianos Vd 6,,,638407260.0,,-16.70566086,28.05536292,2017-03-29T14:58:43,2017-07-24T10:31:38
alojamiento extrahotelero,Los Charcos CR,CS,Caserío,Los Charcos,1,38430.0,38022,Icod de los Vinos,Las Canales,www.loscharcostenerife.com,loscharcostenerife@gmail.com,672789973.0,922813947.0,-16.7250222,28.36416804,2016-07-28T09:46:22.307000,2016-07-28T09:46:22.307000
vivienda vacacional,Los Delfines 01 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 1 Ap 01,,isabeldrago@outlook.es,658249332.0,,-16.70878528,28.37440172,2017-05-08T09:11:29.106000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 04 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 1 Ap 04,,isabeldrago@outlook.es,658249332.0,,-16.70877915,28.37440756,2017-05-08T09:14:00.810000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 07 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 1 Ap 07,,isabeldrago@outlook.es,658249332.0,,-16.708772,28.37441295,2017-05-08T09:14:00.810000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 08 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 1 Ap 08,,isabeldrago@outlook.es,658249332.0,,-16.70876485,28.37441834,2017-05-08T09:14:00.810000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 09 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 1 Ap 09,,isabeldrago@outlook.es,658249332.0,,-16.70875873,28.37442463,2017-05-08T09:14:52.622000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 10 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 1 Ap 10,,isabeldrago@outlook.es,658249332.0,,-16.70875107,28.37442912,2017-05-08T09:20:33.265000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 12 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 2 Ap 12,,isabeldrago@outlook.es,658249332.0,,-16.70880264,28.3744134,2017-05-08T09:20:33.265000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 13 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 2 Ap 13,,isabeldrago@outlook.es,658249332.0,,-16.70879396,28.37442148,2017-05-08T09:20:33.265000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 14 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 2 Ap 14,,isabeldrago@outlook.es,658249332.0,,-16.7087863,28.37442732,2017-05-08T09:20:33.265000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 15 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 2 Ap 15,,isabeldrago@outlook.es,658249332.0,,-16.7087766,28.37443541,2017-05-08T09:21:02.047000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 16 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 2 Ap 16,,isabeldrago@outlook.es,658249332.0,,-16.70877047,28.3744408,2017-05-08T09:30:02.753000,2018-02-08T12:36:45.855000
vivienda vacacional,Los Delfines 20 VV,AV,Avenida,Principes de España,63,38430.0,38022,Icod de los Vinos,Pl 3 Ap 20,,isabeldrago@outlook.es,658249332.0,,-16.70876383,28.37444529,2017-05-08T09:30:02.753000,2018-02-08T12:36:45.855000
